epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/l1_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/l1_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
30,846.655,1.47793,4.96538,0.30291,1.21527,0.01357,9.68979,0.54123,0.62273,0.57533,0.29752,0.35329,0.33692,0.32723,0.10793,1.47749,4.81264,0.19474,1.24475,0.01661,0,0.000792032,0.000792032,0.000792032
31,874.562,1.44885,4.6557,0.31481,1.15181,0.01402,9.20917,0.57174,0.60224,0.55433,0.29545,0.32389,0.39885,0.33101,0.11288,1.50298,4.73834,0.20862,1.18579,0.01794,0,0.000781033,0.000781033,0.000781033
32,901.718,1.43133,4.76964,0.30274,1.13822,0.01473,9.70117,0.6869,0.60279,0.6061,0.32736,0.33011,0.37517,0.30185,0.0916,1.46283,5.17518,0.17309,1.06628,0.01593,0,0.000770034,0.000770034,0.000770034
33,930.088,1.44426,5.04875,0.28758,1.11098,0.01205,9.06118,0.60067,0.64149,0.60335,0.30402,0.29087,0.30237,0.25144,0.08963,1.50398,4.8157,0.20264,1.20418,0.01711,0,0.000759035,0.000759035,0.000759035
34,956.159,1.45647,5.16291,0.25445,1.07198,0.01117,8.91192,0.68645,0.6294,0.67197,0.39766,0.32419,0.30291,0.27491,0.09236,1.38608,4.8386,0.19298,1.16094,0.01502,0,0.000748036,0.000748036,0.000748036
35,984.57,1.45116,4.97002,0.28109,1.1041,0.01285,9.08476,0.59385,0.65694,0.65787,0.36605,0.30722,0.36109,0.29154,0.10068,1.39348,4.66669,0.20177,1.18748,0.01487,0,0.000737037,0.000737037,0.000737037
36,1011.48,1.45071,4.85565,0.26447,1.08595,0.01142,8.68334,0.58137,0.62813,0.60023,0.32617,0.29681,0.36906,0.28292,0.09545,1.41443,4.67016,0.18618,1.09616,0.01511,0,0.000726038,0.000726038,0.000726038
37,1037.55,1.44501,4.7942,0.27904,1.10049,0.01194,8.76889,0.59358,0.57187,0.56038,0.29687,0.35752,0.37948,0.32381,0.11512,1.49707,4.55748,0.17657,1.1939,0.01652,0,0.00071504,0.00071504,0.00071504
38,1062.93,1.35222,4.47159,0.2943,1.04499,0.01287,8.93967,0.65805,0.60825,0.58753,0.3277,0.31132,0.36204,0.28276,0.10211,1.3501,4.69348,0.1772,1.14449,0.0144,0,0.000704041,0.000704041,0.000704041
39,1089.78,1.41908,4.84488,0.25061,1.00855,0.01172,8.65052,0.6047,0.67457,0.63949,0.3445,0.30701,0.39718,0.28293,0.10386,1.3673,4.55501,0.17856,1.05405,0.01448,0,0.000693042,0.000693042,0.000693042
40,1115.34,1.33376,4.55621,0.25625,0.97738,0.01188,8.35136,0.67385,0.61241,0.63758,0.35336,0.35423,0.3581,0.30374,0.11265,1.35155,4.64552,0.17523,1.10385,0.01454,0,0.000682043,0.000682043,0.000682043
41,1141.19,1.35326,4.63304,0.28358,1.02973,0.01268,9.15432,0.67751,0.65035,0.65937,0.35763,0.34214,0.37566,0.32068,0.11857,1.43164,4.56615,0.17802,1.00704,0.01565,0,0.000671044,0.000671044,0.000671044
42,1167.71,1.40766,4.90641,0.26523,1.02863,0.01209,8.89633,0.69861,0.65631,0.64763,0.35605,0.32848,0.34128,0.28665,0.10966,1.35657,4.68627,0.17353,1.04078,0.01488,0,0.000660045,0.000660045,0.000660045
43,1194.22,1.37709,4.70861,0.27031,0.97693,0.01167,8.5213,0.67139,0.56591,0.58037,0.32349,0.35014,0.37084,0.31129,0.10968,1.40718,4.59146,0.17416,1.0959,0.0152,0,0.000649046,0.000649046,0.000649046
44,1221.47,1.42282,5.04472,0.24737,0.96185,0.01084,8.5675,0.62934,0.6485,0.61908,0.34296,0.33498,0.38006,0.31184,0.11788,1.39782,4.49041,0.1716,1.12199,0.01493,0,0.000638047,0.000638047,0.000638047
45,1248.92,1.3839,4.77241,0.24982,0.92582,0.00972,7.9738,0.70912,0.66318,0.68755,0.3698,0.34287,0.3298,0.28753,0.10912,1.39563,4.60889,0.1641,0.95933,0.01458,0,0.000627048,0.000627048,0.000627048
46,1274.85,1.30833,4.19795,0.27145,0.97409,0.01241,8.58127,0.6557,0.67486,0.64664,0.36685,0.29328,0.323,0.26703,0.11759,1.30585,4.59025,0.17311,1.05028,0.014,0,0.000616049,0.000616049,0.000616049
47,1302.76,1.37776,4.76548,0.2477,0.96887,0.01167,8.66095,0.67033,0.67714,0.64906,0.35304,0.29364,0.31111,0.26691,0.11103,1.35423,4.64579,0.16462,0.97192,0.01401,0,0.000605051,0.000605051,0.000605051
48,1328.33,1.36123,4.33578,0.27277,0.97591,0.01297,8.4918,0.67741,0.62935,0.63346,0.34975,0.2963,0.31361,0.25935,0.10667,1.35864,4.58845,0.16482,1.05873,0.01442,0,0.000594052,0.000594052,0.000594052
49,1354.31,1.36529,4.61328,0.27584,0.96644,0.01143,8.45498,0.69465,0.64944,0.65716,0.38095,0.2894,0.30851,0.25735,0.10272,1.32917,4.72969,0.16059,0.9921,0.01424,0,0.000583053,0.000583053,0.000583053
50,1380.02,1.31927,4.52444,0.28197,0.97971,0.01219,8.62289,0.70931,0.64012,0.65367,0.3696,0.29513,0.3246,0.2737,0.11934,1.32365,4.63364,0.16952,1.00226,0.01436,0,0.000572054,0.000572054,0.000572054
51,1406.15,1.30089,4.53432,0.24935,0.95611,0.01202,8.63904,0.66789,0.69409,0.67059,0.3764,0.32778,0.38027,0.29352,0.11401,1.33301,4.55455,0.15466,1.02875,0.01413,0,0.000561055,0.000561055,0.000561055
52,1435.36,1.34546,4.52051,0.25633,0.96936,0.01308,8.64045,0.65702,0.68269,0.67475,0.38501,0.32701,0.38764,0.31073,0.12712,1.35608,4.51578,0.15227,0.93618,0.01452,0,0.000550056,0.000550056,0.000550056
53,1463.58,1.33644,4.33664,0.25769,0.9331,0.01196,8.13371,0.6613,0.60348,0.61937,0.34874,0.33458,0.35301,0.31216,0.12601,1.42949,4.57018,0.15804,1.06356,0.0158,0,0.000539057,0.000539057,0.000539057
54,1489.5,1.28651,4.31549,0.26149,0.90344,0.01223,8.32361,0.66702,0.6536,0.64832,0.37096,0.3452,0.39805,0.31528,0.12989,1.32436,4.50777,0.15352,0.93869,0.01352,0,0.000528058,0.000528058,0.000528058
55,1516.28,1.27803,4.33371,0.26597,0.8917,0.01244,8.32986,0.65109,0.58199,0.60706,0.35557,0.3415,0.38637,0.31662,0.12643,1.34415,4.46578,0.16461,1.01682,0.01417,0,0.000517059,0.000517059,0.000517059
56,1543.63,1.36514,4.6494,0.24772,0.92366,0.0108,7.92238,0.65323,0.69005,0.64926,0.38163,0.34323,0.37217,0.31885,0.13121,1.27106,4.46845,0.15622,0.98964,0.01338,0,0.00050606,0.00050606,0.00050606
57,1572.98,1.31295,4.4546,0.26131,0.93608,0.01143,8.16842,0.69148,0.70727,0.70396,0.41543,0.34693,0.37665,0.32358,0.12577,1.3215,4.57058,0.15266,1.00478,0.01483,0,0.000495062,0.000495062,0.000495062
58,1600.92,1.23977,3.99833,0.26329,0.8879,0.01194,8.17358,0.71076,0.66549,0.66363,0.38477,0.37272,0.38569,0.33274,0.13017,1.28592,4.44656,0.15491,0.93158,0.01317,0,0.000484063,0.000484063,0.000484063
59,1626.39,1.27702,4.27253,0.27448,0.9565,0.01362,8.58629,0.72797,0.7087,0.71502,0.42837,0.3798,0.395,0.35429,0.13994,1.24925,4.36574,0.15849,0.87446,0.01248,0,0.000473064,0.000473064,0.000473064
60,1653.49,1.27646,4.53752,0.24154,0.87343,0.01003,7.94396,0.80234,0.56038,0.6943,0.42595,0.58032,0.38374,0.33692,0.13127,1.26022,4.45757,0.15528,0.96404,0.01341,0,0.000462065,0.000462065,0.000462065
61,1679.86,1.29233,4.30545,0.24298,0.85698,0.01031,7.67488,0.69242,0.73047,0.67684,0.41292,0.35699,0.38686,0.33322,0.1325,1.25177,4.42736,0.15424,0.96174,0.01255,0,0.000451066,0.000451066,0.000451066
62,1705.54,1.30346,4.67193,0.24585,0.84721,0.00954,7.77321,0.75393,0.67698,0.72523,0.43267,0.37496,0.37696,0.34318,0.13243,1.27469,4.50086,0.14307,0.91736,0.01309,0,0.000440067,0.000440067,0.000440067
63,1730.86,1.24748,4.3786,0.23903,0.85147,0.01071,7.9551,0.68568,0.70414,0.67244,0.39989,0.37032,0.4206,0.3681,0.13834,1.30468,4.4089,0.14549,0.96624,0.0132,0,0.000429068,0.000429068,0.000429068
64,1757.4,1.29009,4.33493,0.23124,0.85949,0.01032,7.58551,0.70735,0.70072,0.66679,0.40993,0.36694,0.40457,0.34411,0.1418,1.2395,4.39015,0.14761,0.91894,0.01273,0,0.000418069,0.000418069,0.000418069
65,1783.79,1.26849,4.40226,0.23605,0.84147,0.011,8.10902,0.68953,0.68304,0.66835,0.38488,0.33564,0.38047,0.31424,0.13267,1.31269,4.51996,0.14654,0.9661,0.01422,0,0.00040707,0.00040707,0.00040707
66,1809.64,1.19104,4.10671,0.24689,0.80649,0.01095,7.74447,0.6743,0.67958,0.65493,0.39192,0.34134,0.35985,0.3094,0.12529,1.26153,4.49216,0.14461,0.90824,0.01268,0,0.000396071,0.000396071,0.000396071
67,1835.77,1.21507,4.2717,0.25089,0.82891,0.01018,7.90559,0.72843,0.72011,0.71433,0.4259,0.35429,0.37958,0.31722,0.13029,1.22786,4.43551,0.14357,0.89744,0.01274,0,0.000385073,0.000385073,0.000385073
68,1860.45,1.20787,4.08232,0.24837,0.80694,0.0107,7.67012,0.67792,0.72608,0.68845,0.40262,0.35949,0.41171,0.3307,0.13458,1.32714,4.49226,0.15606,0.99337,0.0143,0,0.000374074,0.000374074,0.000374074
69,1886.64,1.2771,4.49985,0.23279,0.82807,0.01009,7.62593,0.80546,0.58476,0.70351,0.43293,0.58326,0.41057,0.35119,0.138,1.25717,4.4665,0.14711,0.8872,0.01322,0,0.000363075,0.000363075,0.000363075
70,1914.04,1.25935,4.20538,0.22804,0.82272,0.01161,7.67785,0.80876,0.62671,0.67934,0.42862,0.6117,0.39438,0.38674,0.1509,1.2412,4.54968,0.14146,0.85675,0.0126,0,0.000352076,0.000352076,0.000352076
71,1941.94,1.22546,4.11644,0.22859,0.78067,0.01041,7.35568,0.80159,0.61048,0.70294,0.44104,0.5763,0.40804,0.37538,0.14653,1.23167,4.33822,0.14195,0.85499,0.01244,0,0.000341077,0.000341077,0.000341077
72,1970.02,1.25857,4.43687,0.22071,0.81602,0.01027,7.79951,0.67314,0.66309,0.67572,0.41755,0.3708,0.41664,0.37981,0.14981,1.22242,4.24208,0.14271,0.91958,0.01226,0,0.000330078,0.000330078,0.000330078
73,1994.72,1.21802,4.31637,0.22222,0.76377,0.00979,7.36447,0.7105,0.67101,0.67354,0.4119,0.38134,0.42814,0.36898,0.14608,1.22169,4.26872,0.14636,0.91748,0.01243,0,0.000319079,0.000319079,0.000319079
74,2020.14,1.23361,4.22766,0.24212,0.81526,0.01021,7.73323,0.69891,0.72189,0.7294,0.45699,0.39415,0.43671,0.38737,0.14982,1.18761,4.26161,0.14506,0.8599,0.01239,0,0.00030808,0.00030808,0.00030808
75,2047.13,1.19348,4.09487,0.24151,0.79224,0.01044,7.69307,0.69972,0.73197,0.76151,0.46763,0.59476,0.39891,0.36439,0.1447,1.25521,4.35684,0.14013,0.84178,0.01298,0,0.000297081,0.000297081,0.000297081
76,2074.88,1.22038,4.22,0.22928,0.79815,0.01048,7.63644,0.74848,0.644,0.70148,0.43041,0.39357,0.41728,0.38332,0.1514,1.25795,4.33879,0.15121,0.92557,0.01344,0,0.000286083,0.000286083,0.000286083
77,2100.43,1.20536,4.36451,0.2256,0.78133,0.0103,7.85787,0.73368,0.67423,0.69586,0.42943,0.40163,0.40528,0.38049,0.15417,1.20635,4.27925,0.14579,0.89697,0.01177,0,0.000275084,0.000275084,0.000275084
78,2125.68,1.1753,3.97824,0.23898,0.77875,0.01137,7.73289,0.72906,0.68975,0.6999,0.42239,0.40649,0.41537,0.38945,0.15329,1.25342,4.32168,0.14295,0.88405,0.0134,0,0.000264085,0.000264085,0.000264085
79,2150.77,1.13747,3.96057,0.24257,0.76611,0.01022,7.3371,0.68393,0.71721,0.67709,0.4155,0.3868,0.40804,0.37308,0.15059,1.21022,4.28985,0.1379,0.90057,0.01213,0,0.000253086,0.000253086,0.000253086
80,2175.9,1.1159,3.88793,0.23148,0.78007,0.01023,7.38859,0.70914,0.71003,0.7041,0.43415,0.40335,0.41147,0.38097,0.15335,1.21582,4.33188,0.13575,0.83905,0.01259,0,0.000242087,0.000242087,0.000242087
81,2200.68,1.15931,4.03765,0.23847,0.76193,0.01063,7.55569,0.74418,0.69936,0.71657,0.4499,0.3962,0.42466,0.38271,0.15414,1.19746,4.28466,0.13664,0.8341,0.0121,0,0.000231088,0.000231088,0.000231088
82,2225.94,1.21252,4.26083,0.22557,0.83654,0.01002,7.46606,0.74179,0.6938,0.71677,0.45413,0.39388,0.42761,0.39188,0.15942,1.17078,4.21856,0.13626,0.83751,0.01188,0,0.000220089,0.000220089,0.000220089
83,2253,1.18236,4.17611,0.23326,0.75538,0.00999,7.65624,0.71634,0.70004,0.70447,0.44211,0.39693,0.4026,0.3845,0.15382,1.19123,4.26694,0.1397,0.86439,0.0123,0,0.00020909,0.00020909,0.00020909
84,2278.83,1.14845,4.38193,0.20715,0.71708,0.00893,7.33658,0.73049,0.70653,0.69472,0.43294,0.39931,0.40074,0.37556,0.15035,1.20408,4.27923,0.14685,0.88252,0.01237,0,0.000198091,0.000198091,0.000198091
85,2305.08,1.15177,4.11798,0.22195,0.75927,0.0097,7.49261,0.72742,0.7038,0.71069,0.45183,0.37306,0.42504,0.36934,0.14871,1.17605,4.29438,0.13786,0.81407,0.01198,0,0.000187092,0.000187092,0.000187092
86,2330.89,1.14183,3.96618,0.22623,0.73089,0.01033,7.37126,0.74669,0.72154,0.74025,0.46122,0.38832,0.41853,0.37124,0.14881,1.19355,4.29948,0.13657,0.82481,0.0122,0,0.000176094,0.000176094,0.000176094
87,2357.18,1.15942,4.1837,0.22823,0.79033,0.00941,7.50142,0.7425,0.72163,0.74964,0.45841,0.3808,0.43593,0.37877,0.14954,1.21207,4.28065,0.13575,0.82398,0.01217,0,0.000165095,0.000165095,0.000165095
88,2383.37,1.17431,4.42516,0.2122,0.71862,0.00857,7.02262,0.73075,0.70322,0.72538,0.45216,0.38063,0.40548,0.36365,0.14892,1.19744,4.30433,0.138,0.8117,0.01202,0,0.000154096,0.000154096,0.000154096
89,2409.08,1.15587,4.08922,0.24169,0.74389,0.00978,7.06159,0.73292,0.6837,0.71418,0.45078,0.36622,0.41793,0.353,0.14394,1.18292,4.27415,0.13697,0.80415,0.01199,0,0.000143097,0.000143097,0.000143097
90,2434.98,1.14764,3.98965,0.22777,0.71214,0.00966,7.01343,0.6994,0.7253,0.70679,0.44704,0.38008,0.39588,0.35463,0.14688,1.18638,4.28528,0.13513,0.82414,0.01228,0,0.000132098,0.000132098,0.000132098
91,2472.7,1.11193,4.04689,0.18944,0.79424,0.01091,7.53076,0.72957,0.72366,0.7183,0.44999,0.36314,0.41867,0.35202,0.14599,1.21144,4.2812,0.13622,0.80654,0.01268,0,0.000121099,0.000121099,0.000121099
92,2497.53,1.07569,3.94532,0.1577,0.60741,0.00962,7.32847,0.75582,0.72271,0.73297,0.46229,0.37203,0.42122,0.3581,0.14648,1.17286,4.31011,0.13571,0.80454,0.01191,0,0.0001101,0.0001101,0.0001101
93,2521.99,1.04063,3.91696,0.15444,0.59124,0.00979,7.25258,0.74705,0.72464,0.72364,0.45271,0.36443,0.41911,0.34933,0.14289,1.19328,4.31856,0.13553,0.82488,0.01212,0,9.91012e-05,9.91012e-05,9.91012e-05
94,2546.34,1.04491,3.93627,0.15996,0.607,0.00982,7.40065,0.7385,0.72647,0.71909,0.45271,0.36193,0.4239,0.34485,0.14297,1.17835,4.30175,0.13084,0.81628,0.01189,0,8.81023e-05,8.81023e-05,8.81023e-05
95,2570.97,1.06474,3.94673,0.15108,0.60277,0.00995,7.4634,0.73395,0.72968,0.71997,0.45763,0.36325,0.42839,0.35622,0.14629,1.15595,4.2603,0.12831,0.79454,0.01147,0,7.71034e-05,7.71034e-05,7.71034e-05
96,2595.49,1.00035,3.79022,0.15057,0.60328,0.00996,7.4483,0.73073,0.7332,0.71898,0.45678,0.3627,0.4301,0.35808,0.14876,1.16263,4.26189,0.12881,0.81225,0.01195,0,6.61045e-05,6.61045e-05,6.61045e-05
97,2619.93,1.01369,3.84718,0.16477,0.60084,0.01024,7.51112,0.73332,0.71455,0.71833,0.45827,0.36342,0.42551,0.35604,0.14746,1.15641,4.28109,0.12902,0.80937,0.01179,0,5.51056e-05,5.51056e-05,5.51056e-05
98,2644.69,1.02368,3.9218,0.15813,0.59559,0.00947,7.50177,0.73842,0.71921,0.72113,0.45693,0.3663,0.42229,0.35652,0.14828,1.16677,4.26999,0.12842,0.80107,0.01176,0,4.41067e-05,4.41067e-05,4.41067e-05
99,2669.02,1.03771,3.99593,0.1584,0.58914,0.01003,7.53679,0.72518,0.72124,0.72011,0.45612,0.37124,0.41633,0.36004,0.14951,1.16454,4.27506,0.12693,0.80685,0.01167,0,3.31078e-05,3.31078e-05,3.31078e-05
100,2693.64,1.04847,3.8325,0.14944,0.5692,0.01022,7.17347,0.73568,0.7168,0.72043,0.45676,0.37031,0.42066,0.35773,0.14944,1.17222,4.27574,0.12591,0.80916,0.01189,0,2.21089e-05,2.21089e-05,2.21089e-05
